university_id,university,country_code,field_category,field_category_en,field_category_it,source
930,Liszt Ferenc Academy of Music Budapest,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
930,Liszt Ferenc Academy of Music Budapest,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
930,Liszt Ferenc Academy of Music Budapest,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
930,Liszt Ferenc Academy of Music Budapest,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
930,Liszt Ferenc Academy of Music Budapest,HU,LAW,Law,Giurisprudenza,ETER
931,Kossuth Lajos University,HU,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
932,Hungarian Academy of Craft and Design,HU,ART,"Arts, Design & Music","Arte, Design e Musica",name-heuristic
933,University of West Hungary,HU,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
934,University Medical School of Pécs,HU,MED,Medicine & Health,Medicina e Salute,name-heuristic
935,Pázmány Péter Catholic University,HU,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
935,Pázmány Péter Catholic University,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
935,Pázmány Péter Catholic University,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
935,Pázmány Péter Catholic University,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
935,Pázmány Péter Catholic University,HU,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
935,Pázmány Péter Catholic University,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
935,Pázmány Péter Catholic University,HU,ICT,Computer Science & IT,Informatica e IT,ETER
935,Pázmány Péter Catholic University,HU,LAW,Law,Giurisprudenza,ETER
935,Pázmány Péter Catholic University,HU,MED,Medicine & Health,Medicina e Salute,ETER
935,Pázmány Péter Catholic University,HU,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
935,Pázmány Péter Catholic University,HU,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
936,University of Pecs,HU,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
936,University of Pecs,HU,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
936,University of Pecs,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
936,University of Pecs,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
936,University of Pecs,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
936,University of Pecs,HU,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
936,University of Pecs,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
936,University of Pecs,HU,ICT,Computer Science & IT,Informatica e IT,ETER
936,University of Pecs,HU,LAW,Law,Giurisprudenza,ETER
936,University of Pecs,HU,MED,Medicine & Health,Medicina e Salute,ETER
936,University of Pecs,HU,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
936,University of Pecs,HU,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
937,Semmelweis University of Medical Sciences,HU,MED,Medicine & Health,Medicina e Salute,name-heuristic
938,Séchenyi István University,HU,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
939,Szent István University,HU,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
939,Szent István University,HU,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
939,Szent István University,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
939,Szent István University,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
939,Szent István University,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
939,Szent István University,HU,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
939,Szent István University,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
939,Szent István University,HU,LAW,Law,Giurisprudenza,ETER
939,Szent István University,HU,MED,Medicine & Health,Medicina e Salute,ETER
939,Szent István University,HU,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
939,Szent István University,HU,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
940,Budapest Buddhist University,HU,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
941,University of Debrecen,HU,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
941,University of Debrecen,HU,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
941,University of Debrecen,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
941,University of Debrecen,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
941,University of Debrecen,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
941,University of Debrecen,HU,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
941,University of Debrecen,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
941,University of Debrecen,HU,ICT,Computer Science & IT,Informatica e IT,ETER
941,University of Debrecen,HU,LAW,Law,Giurisprudenza,ETER
941,University of Debrecen,HU,MED,Medicine & Health,Medicina e Salute,ETER
941,University of Debrecen,HU,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
941,University of Debrecen,HU,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
942,University of Miskolc,HU,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
942,University of Miskolc,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
942,University of Miskolc,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
942,University of Miskolc,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
942,University of Miskolc,HU,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
942,University of Miskolc,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
942,University of Miskolc,HU,ICT,Computer Science & IT,Informatica e IT,ETER
942,University of Miskolc,HU,LAW,Law,Giurisprudenza,ETER
942,University of Miskolc,HU,MED,Medicine & Health,Medicina e Salute,ETER
942,University of Miskolc,HU,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
942,University of Miskolc,HU,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
943,University of Pannonia,HU,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
943,University of Pannonia,HU,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
943,University of Pannonia,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
943,University of Pannonia,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
943,University of Pannonia,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
943,University of Pannonia,HU,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
943,University of Pannonia,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
943,University of Pannonia,HU,ICT,Computer Science & IT,Informatica e IT,ETER
943,University of Pannonia,HU,LAW,Law,Giurisprudenza,ETER
943,University of Pannonia,HU,MED,Medicine & Health,Medicina e Salute,ETER
943,University of Pannonia,HU,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
943,University of Pannonia,HU,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
944,University of Veterinary Science,HU,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,name-heuristic
945,University of Szeged,HU,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
945,University of Szeged,HU,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
945,University of Szeged,HU,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
945,University of Szeged,HU,BUS,"Business, Economics & Management",Economia e Management,ETER
945,University of Szeged,HU,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
945,University of Szeged,HU,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
945,University of Szeged,HU,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
945,University of Szeged,HU,ICT,Computer Science & IT,Informatica e IT,ETER
945,University of Szeged,HU,LAW,Law,Giurisprudenza,ETER
945,University of Szeged,HU,MED,Medicine & Health,Medicina e Salute,ETER
945,University of Szeged,HU,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
945,University of Szeged,HU,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
946,Bifrost School of Business,IS,BUS,"Business, Economics & Management",Economia e Management,name-heuristic
947,University of Iceland,IS,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
947,University of Iceland,IS,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
947,University of Iceland,IS,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
947,University of Iceland,IS,BUS,"Business, Economics & Management",Economia e Management,ETER
947,University of Iceland,IS,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
947,University of Iceland,IS,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
947,University of Iceland,IS,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
947,University of Iceland,IS,ICT,Computer Science & IT,Informatica e IT,ETER
947,University of Iceland,IS,LAW,Law,Giurisprudenza,ETER
947,University of Iceland,IS,MED,Medicine & Health,Medicina e Salute,ETER
947,University of Iceland,IS,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
947,University of Iceland,IS,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
948,Holar University College,IS,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
948,Holar University College,IS,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
948,Holar University College,IS,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
948,Holar University College,IS,BUS,"Business, Economics & Management",Economia e Management,ETER
948,Holar University College,IS,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
948,Holar University College,IS,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
948,Holar University College,IS,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
948,Holar University College,IS,ICT,Computer Science & IT,Informatica e IT,ETER
948,Holar University College,IS,LAW,Law,Giurisprudenza,ETER
948,Holar University College,IS,MED,Medicine & Health,Medicina e Salute,ETER
948,Holar University College,IS,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
948,Holar University College,IS,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
949,University Centre of the Westfjords,IS,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
950,Hvanneyri Agricultural University,IS,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,name-heuristic
951,Technological University of Iceland,IS,ENG,Engineering & Technology,Ingegneria e Tecnologia,name-heuristic
952,Iceland University of Education,IS,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,name-heuristic
953,Iceland Academy of the Arts,IS,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
953,Iceland Academy of the Arts,IS,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
953,Iceland Academy of the Arts,IS,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
953,Iceland Academy of the Arts,IS,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
953,Iceland Academy of the Arts,IS,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
953,Iceland Academy of the Arts,IS,ICT,Computer Science & IT,Informatica e IT,ETER
954,Reykjavík University,IS,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
954,Reykjavík University,IS,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
954,Reykjavík University,IS,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
954,Reykjavík University,IS,BUS,"Business, Economics & Management",Economia e Management,ETER
954,Reykjavík University,IS,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
954,Reykjavík University,IS,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
954,Reykjavík University,IS,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
954,Reykjavík University,IS,ICT,Computer Science & IT,Informatica e IT,ETER
954,Reykjavík University,IS,LAW,Law,Giurisprudenza,ETER
954,Reykjavík University,IS,MED,Medicine & Health,Medicina e Salute,ETER
954,Reykjavík University,IS,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
954,Reykjavík University,IS,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
955,University of Akureyri,IS,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
955,University of Akureyri,IS,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
955,University of Akureyri,IS,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
955,University of Akureyri,IS,BUS,"Business, Economics & Management",Economia e Management,ETER
955,University of Akureyri,IS,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
955,University of Akureyri,IS,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
955,University of Akureyri,IS,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
955,University of Akureyri,IS,LAW,Law,Giurisprudenza,ETER
955,University of Akureyri,IS,MED,Medicine & Health,Medicina e Salute,ETER
955,University of Akureyri,IS,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
955,University of Akureyri,IS,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
956,Athlone Institute of Technology,IE,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
956,Athlone Institute of Technology,IE,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
956,Athlone Institute of Technology,IE,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
956,Athlone Institute of Technology,IE,BUS,"Business, Economics & Management",Economia e Management,ETER
956,Athlone Institute of Technology,IE,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
956,Athlone Institute of Technology,IE,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
956,Athlone Institute of Technology,IE,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
956,Athlone Institute of Technology,IE,ICT,Computer Science & IT,Informatica e IT,ETER
