city,country,country_code,monthly_room_rent_eur,source_url,note
Belgorod,Russian Federation,RU,104,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 201.60/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 173; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Bryansk,Russian Federation,RU,66,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 128.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 110; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Chelyabinsk,Russian Federation,RU,107,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 208.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 179; room = round(1bed*0.6)"
Dubna,Russian Federation,RU,371,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) in City Centre USD 720.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 619; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Irkutsk,Russian Federation,RU,143,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 277.33/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 238; room = round(1bed*0.6)"
Ivanovo,Russian Federation,RU,132,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 256.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 220; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Izhevsk,Russian Federation,RU,107,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 208.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 179; room = round(1bed*0.6)"
Kaliningrad,Russian Federation,RU,161,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 313.23/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 269; room = round(1bed*0.6)"
Kaluga,Russian Federation,RU,110,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 212.80/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 183; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Kazan,Russian Federation,RU,209,https://www.numbeo.com/cost-of-living/in/Kazan,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Kemerovo,Russian Federation,RU,115,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 224.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 192; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Khabarovsk,Russian Federation,RU,170,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 328.89/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 283; room = round(1bed*0.6)"
Kirov,Russian Federation,RU,73,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 141.33/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 121; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Kostroma,Russian Federation,RU,88,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 170.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 147; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Krasnoyarsk,Russian Federation,RU,137,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 266.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 229; room = round(1bed*0.6)"
Kursk,Russian Federation,RU,58,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 112.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 96; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Lipetsk,Russian Federation,RU,165,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 320.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 275; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Magnitogorsk,Russian Federation,RU,115,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 224.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 192; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Moscow,Russian Federation,RU,441,https://www.numbeo.com/cost-of-living/in/Moscow,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Murmansk,Russian Federation,RU,198,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 384.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 330; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Nizhniy Novgorod,Russian Federation,RU,228,https://www.numbeo.com/cost-of-living/in/Nizhny-Novgorod-Russia,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Novosibirsk,Russian Federation,RU,210,https://www.numbeo.com/cost-of-living/in/Novosibirsk,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Obninsk,Russian Federation,RU,124,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 240.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 206; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Omsk,Russian Federation,RU,155,https://www.numbeo.com/cost-of-living/in/Omsk,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Orenburg,Russian Federation,RU,88,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 170.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 147; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Penza,Russian Federation,RU,102,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 197.33/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 170; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Perm,Russian Federation,RU,108,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 209.78/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 180; room = round(1bed*0.6)"
Petrozavodsk,Russian Federation,RU,154,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 298.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 257; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Pyatigorsk,Russian Federation,RU,105,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 204.53/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 176; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Ryazan’,Russian Federation,RU,114,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 220.80/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 190; room = round(1bed*0.6)"
Saint Petersburg,Russian Federation,RU,279,https://www.numbeo.com/cost-of-living/in/Saint-Petersburg,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Samara,Russian Federation,RU,130,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 252.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 216; room = round(1bed*0.6)"
Saratov,Russian Federation,RU,195,https://www.numbeo.com/cost-of-living/in/Saratov,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Smolensk,Russian Federation,RU,110,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 213.33/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 183; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Surgut,Russian Federation,RU,170,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 330.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 284; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Syktyvkar,Russian Federation,RU,115,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 224.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 192; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Taganrog,Russian Federation,RU,87,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 169.60/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 146; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Tambov,Russian Federation,RU,88,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 170.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 147; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Tolyatti,Russian Federation,RU,115,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 224.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 192; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Tomsk,Russian Federation,RU,132,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 256.36/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 220; room = round(1bed*0.6)"
Tula,Russian Federation,RU,124,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 240.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 206; room = round(1bed*0.6)"
Tver,Russian Federation,RU,126,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 244.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 210; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Tyumen,Russian Federation,RU,146,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 284.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 244; room = round(1bed*0.6)"
Ulyanovsk,Russian Federation,RU,127,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 245.87/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 211; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Velikiy Novgorod,Russian Federation,RU,115,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 224.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 192; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Vladikavkaz,Russian Federation,RU,104,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 202.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 174; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Vladivostok,Russian Federation,RU,249,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 483.56/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 415; room = round(1bed*0.6)"
Volgograd,Russian Federation,RU,113,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 218.67/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 188; room = round(1bed*0.6)"
Vologda,Russian Federation,RU,111,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 216.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 186; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Voronezh,Russian Federation,RU,129,https://www.numbeo.com/cost-of-living/in/Voronezh,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Yakutsk,Russian Federation,RU,206,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 400.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 344; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Yaroslavl,Russian Federation,RU,132,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 256.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 220; room = round(1bed*0.6)"
Borås,Sweden,SE,238,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 461.21/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 396; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Gothenburg,Sweden,SE,393,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 762.93/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 655; room = round(1bed*0.6)"
Gävle,Sweden,SE,287,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 556.84/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 478; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Halmstad,Sweden,SE,300,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 581.05/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 499; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Jönköping,Sweden,SE,324,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 629.22/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 541; room = round(1bed*0.6)"
Kalmar,Sweden,SE,300,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 581.05/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 499; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Karlstad,Sweden,SE,264,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 511.26/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 439; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Linköping,Sweden,SE,320,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 621.40/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 534; room = round(1bed*0.6)"
Luleå,Sweden,SE,175,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 338.94/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 291; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Lund,Sweden,SE,371,https://www.numbeo.com/cost-of-living/in/Lund,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Malmö,Sweden,SE,331,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 641.57/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 551; room = round(1bed*0.6)"
Skövde,Sweden,SE,374,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 726.31/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 624; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Stockholm,Sweden,SE,573,https://housinganywhere.com/s/Stockholm--Sweden/private-rooms,"HousingAnywhere Stockholm private-room listings, median ~SEK 6300/mo; converted at SEK/EUR ~11.0 -> ~EUR 573/mo (platform listing average)"
Trollhättan,Sweden,SE,175,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 338.94/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 291; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Umeå,Sweden,SE,291,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 564.91/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 485; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Uppsala,Sweden,SE,296,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 574.99/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 494; room = round(1bed*0.6)"
Växjö,Sweden,SE,277,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 537.47/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 462; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Örebro,Sweden,SE,324,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 629.47/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 541; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Ljubljana,Slovenia,SI,294,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 570.38/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 490; room = round(1bed*0.6)"
Maribor,Slovenia,SI,192,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 372.76/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 320; room = round(1bed*0.6)"
Banská Bystrica,Slovakia,SK,193,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 375.13/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 322; room = round(1bed*0.6)"
Bratislava,Slovakia,SK,433,https://www.numbeo.com/cost-of-living/in/Bratislava,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Košice,Slovakia,SK,240,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 465.40/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 400; room = round(1bed*0.6)"
Nitra,Slovakia,SK,238,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 461.01/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 396; room = round(1bed*0.6)"
Prešov,Slovakia,SK,137,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 266.07/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 229; room = round(1bed*0.6)"
